,Gender,Age,Tenure,Saving_Amount,Current_Amount,Time_Deposits_Amount,Funds_Amount,Stocks_Amount,Bank_Assurance_Amount,Life_Assurance_Amount,Business_Loan_Amount,Home_Loan_Amount,Consumer_Loan_Amount,Branch_Transactions,ATM_Transactions,Phone_Transactions,Internet_Transactions,Standing_Orders,New_Credit_Card_Flag
1115,F,30,121,215.588571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1116,M,50,49,31.974,37.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3057.52,2,10,0,5,0,1
1117,M,42,105,57009.004286,1813.32,0.0,0.0,18908.267143,0.0,0.0,0.0,0.0,0.0,27,0,0,0,0,0
1118,M,68,107,13093.578571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,16,0
1119,F,54,108,6.514286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1120,M,53,135,0.093333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1121,M,60,109,216.637143,24869.031429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0
1122,M,56,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,1
1123,M,44,111,368.865714,0.0,0.0,0.0,0.0,986.097143,0.0,0.0,35637.507143,0.0,8,0,0,0,0,0
1124,M,52,110,0.012857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.92,4,0,0,0,0,0
1125,F,76,148,2954.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,5,0
1126,F,53,128,903.375714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0
1127,M,43,112,0.0,18.748571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1128,F,37,113,1570.591429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0
1129,F,36,137,4066.421429,0.0,0.0,26888.808571,0.0,0.0,0.0,0.0,0.0,0.0,9,23,0,0,0,0
1130,F,31,148,0.0,296.278333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,0,0
1131,M,38,126,38.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1132,F,48,151,7.352857,0.0,0.0,0.0,39.35,0.0,0.0,0.0,0.0,1460.205714,2,0,0,0,0,0
1133,M,65,112,828.385714,5.548571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1134,M,43,107,6.841429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,0,0,0
1135,M,66,128,3125.525714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,1
1136,M,41,116,22.614286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1137,M,45,155,1585.982857,0.108571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1138,F,50,109,0.0,141.342857,0.0,0.0,293.118571,0.0,0.0,0.0,0.0,0.0,1,29,4,0,0,0
1139,M,38,134,224.524286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,0,0,0,0
1140,F,63,149,763.068571,0.0,0.0,5868.137143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1141,M,39,135,0.0,0.937143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1142,M,46,142,0.0,1158.422857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1143,M,48,140,187.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19,0,0,0,0
1144,M,60,128,93204.207143,0.0,12851.124286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,0,0,0
1145,M,38,49,374.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.915714,2,2,0,0,0,1
1146,M,57,124,4275.277143,0.0,0.0,0.0,107240.35,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0
1147,M,48,144,2878.775714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24427.892857,0.0,4,0,0,0,0,0
1148,M,58,110,0.0,8476.354286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,0,0
1149,M,45,112,31618.64,2817.597143,0.0,0.0,0.0,0.0,0.0,27558.425714,0.0,0.0,29,0,0,2,0,1
1150,M,57,120,98.562857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
1151,F,53,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.668571,4,0,0,0,0,1
1152,F,39,119,44.184286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0
1153,M,37,111,0.0,0.0,0.0,0.0,154.507143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1154,M,53,137,264.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,17,0,0,0,0
1155,M,30,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.851429,0,0,0,0,0,0
1156,M,50,130,158.79,3961.868571,0.0,44318.635714,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,4,0
1157,M,60,129,17.302857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1158,M,57,125,627.641429,0.0,0.0,0.0,362.14,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0
1159,M,62,124,2631.004286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0
1160,M,57,109,9393.26,0.0,66583.332857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,22,1
1161,F,52,135,6.697143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1162,M,44,139,312.955714,0.0,0.0,0.0,0.0,513.102857,0.0,0.0,13332.17,1299.727143,0,10,0,0,0,0
1163,F,61,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3674.885714,0.0,0,0,0,0,0,0
1164,M,59,110,0.0,817.538571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,0,0,0
1165,M,34,114,1691.845714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0
1166,M,38,111,44.051429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1167,M,59,117,575.994286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4809.697143,10,0,0,0,0,0
1168,M,33,112,0.0,21.324286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0,0
1169,M,69,105,5272.92,316.935714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1170,M,55,143,650.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1171,M,60,118,18778.772857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0
1172,M,51,118,8506.462857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1173,F,44,148,140.121429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1174,M,57,106,210.288571,0.0,0.0,0.0,44019.467143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1175,M,49,133,6637.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0
1176,F,38,130,2826.131429,0.0,0.0,0.0,1277.522857,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,1
1177,F,56,120,0.0,1.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1178,M,74,145,19.314286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1179,F,41,105,32.394286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1180,F,36,115,793.685714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1181,M,39,133,27.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1182,F,35,110,8.058571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0,0,0,0
1183,M,49,125,0.0,1101.834286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0,0,11,0
1184,M,53,108,2.994286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1185,M,42,119,6.955714,8.108571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.087143,2,0,0,0,0,0
1186,F,44,110,1598.842857,0.0,0.0,0.0,0.0,0.0,124.451429,0.0,26121.064286,5775.267143,6,0,0,9,0,1
1187,M,31,129,344.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,29,0,0,0,0
1188,M,58,110,181.765714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1189,M,47,143,2561.182857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
1190,M,45,132,2906.685714,0.0,0.0,0.0,7807.551429,0.0,0.0,0.0,0.0,0.0,7,8,0,0,0,0
1191,F,37,140,92.061429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0
1192,M,53,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7464.007143,0,12,0,0,0,0
1193,M,28,128,70.101667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,0,0,2,0
1194,F,55,123,2011.668571,0.0,0.0,0.0,335.521429,0.0,0.0,0.0,0.0,0.0,14,4,0,0,0,0
1195,M,63,108,31077.391429,2716.721429,20737.327143,0.0,927.045714,0.0,0.0,0.0,0.0,0.0,15,13,0,0,0,1
1196,M,50,118,0.0,0.0,0.0,0.0,1901.635714,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1197,M,51,148,35.247143,0.0,0.0,0.0,63214.321429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1198,M,43,118,115.165714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1199,M,47,127,15.985714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.83,0.0,2,0,0,0,0,0
1200,M,41,110,1361.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
1201,F,36,128,21871.768571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2591.51,4,1,0,0,0,0
1202,M,62,150,0.005714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1203,M,54,109,17689.334286,0.0,0.0,3786.111429,48218.151429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0
1204,M,39,113,17.034286,19.534286,0.0,0.0,8.755714,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
1205,F,70,127,8638.542857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1206,F,38,117,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1207,M,48,126,0.0,19256.731667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1208,M,36,153,43.518571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
1209,M,34,131,15.028571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1210,M,45,121,8667.15,199.061429,157913.238571,9866.34,770.101429,0.0,0.0,0.0,0.0,0.0,8,0,8,0,0,0
1211,M,43,121,0.0,0.0,0.0,0.0,54.284286,0.0,0.0,0.0,0.0,1601.998571,4,0,0,0,0,0
1212,F,45,138,91.697143,102.847143,0.0,0.0,0.0,618.565714,8.051429,0.0,107700.378571,2313.677143,17,0,0,0,1,0
1213,M,53,107,4250.997143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0
1214,F,72,151,124.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1215,F,39,134,33412.557143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1216,M,51,136,24.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1217,M,41,116,4587.992857,0.0,0.0,0.0,1324.51,0.0,0.0,0.0,0.0,553.512857,1,0,0,0,7,0
1218,F,45,143,106.994286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1219,F,77,152,5430.6,0.0,0.0,0.0,154.507143,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0
1220,M,57,110,38.662857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1221,F,57,127,5563.661429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0
1222,F,54,123,13937.914286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7729.745714,1197.642857,25,0,0,0,0,1
1223,M,45,129,0.0,849.274286,86970.507143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,0,0,5,0
1224,M,48,143,84.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1225,M,50,126,1055.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1226,F,45,138,1179.727143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0
1227,M,31,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.031429,0,0,0,0,0,0
1228,F,45,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.847143,2,0,0,0,0,0
1229,M,62,105,5290.361429,10572.355714,0.0,0.0,0.0,0.0,0.0,0.0,47989.697143,0.0,28,0,0,0,0,0
1230,M,64,110,0.0,3.712857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0
1231,M,35,142,58.302857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1232,F,38,145,50.098571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,0,0
1233,F,37,134,165.965714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1234,M,69,126,572.2,0.0,0.0,16415.425714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1235,F,57,150,196.615714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1236,F,53,107,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1237,M,54,118,34.464286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1238,M,37,145,120.746667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0,0,0,0
1239,M,42,149,7.045714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1240,F,69,116,0.044286,11837.252857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0
1241,M,51,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.661429,0,0,0,0,0,0
1242,M,60,49,7.155714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.575714,2,0,0,0,0,0
1243,F,33,129,0.0,240.864286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,0
1244,M,29,137,1549.278571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1245,M,32,126,0.0,106.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0
1246,M,48,111,0.0,0.0,0.0,0.0,0.0,0.0,32.205714,0.0,0.0,6354.582857,0,4,0,0,0,0
1247,F,43,123,29.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1248,F,39,123,342.127143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,2,0,0,0
1249,M,38,113,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1250,M,74,109,24.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1251,M,52,130,719.334286,0.0,26428.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,23,0,0,0,0
1252,M,50,135,562.382857,0.0,0.0,0.0,0.0,0.0,0.0,2972.178571,36157.161429,1956.324286,15,0,0,0,0,0
1253,M,41,123,3.131429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1254,M,66,108,11.36,0.0,0.0,1637.891429,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1255,M,66,122,422.045714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1256,M,42,145,2285.188571,0.0,82882.995714,9444.141429,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
1257,M,49,117,3496.862857,116.588571,10836.53,0.0,0.0,0.0,0.0,0.0,4403.71,0.0,8,0,3,0,0,1
1258,M,55,113,301.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49149.74,0.0,6,0,0,0,0,0
1259,M,52,124,11560.942857,9354.225714,0.0,20733.157143,9651.34,0.0,0.0,0.0,0.0,0.0,2,3,0,3,0,1
1260,M,40,105,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1261,F,20,128,0.0,2150.185714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
1262,M,69,119,10212.524286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0
1263,M,43,137,3359.791429,0.0,0.0,6360.412857,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
1264,M,68,107,12872.777143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0
1265,F,52,125,3280.725714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1266,F,44,145,0.0,9755.295714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1267,F,67,124,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1268,F,60,141,615.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1269,M,38,127,15308.278571,0.0,0.0,0.0,689.718571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1270,M,74,122,25.017143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1271,M,49,107,3.022857,0.0,0.0,0.0,0.0,583.074286,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1272,F,54,124,7244.687143,0.0,0.0,0.0,4619.578571,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1273,M,84,130,81.292857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
1274,M,47,144,24316.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
1275,M,86,127,2441.468571,0.0,4620.865714,218863.672857,368.441429,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0
1276,F,62,107,7628.835714,0.0,0.0,27075.522857,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0
1277,M,40,108,1379.845714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0
1278,M,77,108,0.131429,0.0,0.0,93721.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1279,M,45,112,677.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,19,0,3,2,1
1280,M,84,121,1366.288571,0.0,19193.615714,70080.362857,14025.985714,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1281,M,56,106,3154.972857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0
1282,M,34,122,7.571429,0.0,0.0,1631.23,1357.091429,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1283,F,25,109,33.594286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.29,0,0,0,0,0,0
1284,M,40,106,0.0,5789.535714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0
1285,M,52,135,40333.861429,0.0,0.0,0.0,178.278571,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
1286,F,46,121,19.462857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1287,M,68,121,51.085714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1288,M,73,137,1805.605714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1289,F,47,128,19.068571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1290,M,39,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.357143,0,0,0,0,0,0
1291,M,33,112,7.68,0.0,0.0,2642.951429,178.278571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0
1292,M,46,117,9696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1293,M,41,107,759.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,27,0,0,0,0
1294,F,65,119,11594.878571,0.0,0.0,0.0,178.278571,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0
1295,F,57,105,60.422857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1296,F,71,113,4093.972857,0.0,0.0,0.0,184.45,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
1297,M,54,116,2049.67,0.0,0.0,9776.918571,0.0,0.0,0.0,0.0,0.0,0.0,10,14,0,0,0,0
1298,M,70,125,11.134286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1299,M,27,121,4421.705714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0
1300,F,67,122,0.911429,0.0,15505.428571,6691.99,657.472857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1301,M,33,120,0.028571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1302,M,67,140,21.085714,0.0,50257.142857,7042.154286,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1303,F,55,119,14.582857,0.0,2946.305714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1304,M,56,132,0.0,1445.461429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1305,M,44,113,163.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1306,F,33,143,17.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0
1307,M,27,147,6514.751429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
1308,M,71,136,99.132857,0.0,2688.365714,3184.727143,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
1309,F,67,151,5.531429,0.0,0.0,24839.99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1310,M,58,131,188.401429,0.0,0.0,0.0,0.0,524.56,0.0,50083.684286,0.0,0.0,9,0,0,0,0,0
1311,F,54,131,226.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1312,M,46,126,2375.341429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,7,0,0,0,0
1313,M,59,143,65.36,0.0,0.0,0.0,0.0,0.0,0.0,54.183333,0.0,13727.986667,6,0,0,0,0,0
1314,M,81,107,3610.167143,7727.324286,0.0,6490.498571,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0,0,17,0
1315,F,23,105,357.484286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1316,F,59,111,0.0,11962.762857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0
1317,F,80,123,5949.338571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,3,0,0,0
1318,M,77,128,551.621429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
1319,M,72,118,4119.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
1320,F,38,131,27.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1321,F,41,130,29.091429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1322,M,63,134,543.085714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1323,M,34,114,0.0,4.185714,0.0,0.0,97.151429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1324,M,50,108,0.0,155.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0
1325,M,59,145,116.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,0
1326,F,56,133,29.318571,0.0,0.0,0.0,927.045714,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1327,F,54,110,73.685714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
1328,F,37,106,0.0,156.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1329,F,60,136,0.267143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0,0
1330,M,76,124,14146.614286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1331,F,39,140,0.0,0.0,0.0,6841.292857,178.278571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1332,M,42,129,16422.261429,435.251429,58309.928571,7688.468571,0.0,681.331429,0.0,0.0,37481.014286,0.0,3,0,0,3,0,1
1333,F,50,123,0.071429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,1
